time_key,date,hour,day,week,month,quarter,year
T017015,06-11-2020 21:49,21,06,1st Week,11,Q4,2020
T017016,08-09-2016 03:29,03,08,2nd Week,09,Q3,2016
T017017,16-03-2018 23:28,23,16,3rd Week,03,Q1,2018
T017018,22-09-2018 10:55,10,22,4th Week,09,Q3,2018
T017019,23-08-2020 00:06,00,23,4th Week,08,Q3,2020
T017020,12-07-2015 05:05,05,12,2nd Week,07,Q3,2015
T017021,12-02-2017 11:49,11,12,2nd Week,02,Q1,2017
T017022,11-07-2015 17:58,17,11,2nd Week,07,Q3,2015
T017023,07-12-2014 23:33,23,07,1st Week,12,Q4,2014
T017024,01-08-2019 22:18,22,01,1st Week,08,Q3,2019
T017025,15-02-2015 09:19,09,15,3rd Week,02,Q1,2015
T017026,18-03-2019 08:38,08,18,3rd Week,03,Q1,2019
T017027,26-04-2020 05:25,05,26,4th Week,04,Q2,2020
T017028,03-11-2017 22:03,22,03,1st Week,11,Q4,2017
T017029,17-05-2014 10:25,10,17,3rd Week,05,Q2,2014
T017030,04-12-2014 03:49,03,04,1st Week,12,Q4,2014
T017031,30-08-2017 13:33,13,30,4th Week,08,Q3,2017
T017032,07-05-2019 04:54,04,07,1st Week,05,Q2,2019
T017033,15-02-2014 06:51,06,15,3rd Week,02,Q1,2014
T017034,29-03-2017 23:00,23,29,4th Week,03,Q1,2017
T017035,24-10-2015 02:37,02,24,4th Week,10,Q4,2015
T017036,21-06-2015 13:04,13,21,3rd Week,06,Q2,2015
T017037,14-04-2017 03:56,03,14,2nd Week,04,Q2,2017
T017038,16-11-2016 23:42,23,16,3rd Week,11,Q4,2016
T017039,22-06-2017 20:05,20,22,4th Week,06,Q2,2017
T017040,08-06-2017 13:21,13,08,2nd Week,06,Q2,2017
T017041,16-11-2015 17:05,17,16,3rd Week,11,Q4,2015
T017042,19-11-2017 10:21,10,19,3rd Week,11,Q4,2017
T017043,19-02-2017 21:14,21,19,3rd Week,02,Q1,2017
T017044,01-05-2016 06:14,06,01,1st Week,05,Q2,2016
T017045,02-03-2017 03:33,03,02,1st Week,03,Q1,2017
T017046,13-04-2017 00:54,00,13,2nd Week,04,Q2,2017
T017047,08-12-2017 23:04,23,08,2nd Week,12,Q4,2017
T017048,28-05-2016 05:55,05,28,4th Week,05,Q2,2016
T017049,28-05-2015 13:45,13,28,4th Week,05,Q2,2015
T017050,24-04-2020 12:06,12,24,4th Week,04,Q2,2020
T017051,20-01-2014 14:06,14,20,3rd Week,01,Q1,2014
T017052,04-05-2017 10:27,10,04,1st Week,05,Q2,2017
T017053,01-03-2020 20:03,20,01,1st Week,03,Q1,2020
T017054,26-10-2016 16:53,16,26,4th Week,10,Q4,2016
T017055,04-04-2019 16:56,16,04,1st Week,04,Q2,2019
T017056,22-02-2019 17:03,17,22,4th Week,02,Q1,2019
T017057,29-07-2016 02:26,02,29,4th Week,07,Q3,2016
T017058,18-08-2015 15:07,15,18,3rd Week,08,Q3,2015
T017059,30-06-2014 02:57,02,30,4th Week,06,Q2,2014
T017060,16-02-2017 18:37,18,16,3rd Week,02,Q1,2017
T017061,21-04-2020 14:38,14,21,3rd Week,04,Q2,2020
T017062,28-06-2019 04:14,04,28,4th Week,06,Q2,2019
T017063,11-11-2019 15:03,15,11,2nd Week,11,Q4,2019
T017064,22-05-2016 05:54,05,22,4th Week,05,Q2,2016
T017065,12-05-2018 00:31,00,12,2nd Week,05,Q2,2018
T017066,15-02-2018 14:10,14,15,3rd Week,02,Q1,2018
T017067,23-08-2015 18:13,18,23,4th Week,08,Q3,2015
T017068,11-06-2018 15:49,15,11,2nd Week,06,Q2,2018
T017069,03-06-2017 09:24,09,03,1st Week,06,Q2,2017
T017070,28-02-2016 16:55,16,28,4th Week,02,Q1,2016
T017071,23-09-2017 21:04,21,23,4th Week,09,Q3,2017
T017072,20-01-2021 23:10,23,20,3rd Week,01,Q1,2021
T017073,23-07-2015 05:03,05,23,4th Week,07,Q3,2015
T017074,06-11-2014 09:58,09,06,1st Week,11,Q4,2014
T017075,03-10-2014 14:27,14,03,1st Week,10,Q4,2014
T017076,17-01-2020 15:45,15,17,3rd Week,01,Q1,2020
T017077,02-02-2018 08:52,08,02,1st Week,02,Q1,2018
T017078,27-11-2019 11:33,11,27,4th Week,11,Q4,2019
T017079,04-01-2016 01:57,01,04,1st Week,01,Q1,2016
T017080,14-09-2014 22:20,22,14,2nd Week,09,Q3,2014
T017081,03-09-2018 07:30,07,03,1st Week,09,Q3,2018
T017082,07-06-2018 05:01,05,07,1st Week,06,Q2,2018
T017083,12-04-2017 13:55,13,12,2nd Week,04,Q2,2017
T017084,27-08-2014 14:42,14,27,4th Week,08,Q3,2014
T017085,28-04-2020 14:49,14,28,4th Week,04,Q2,2020
T017086,01-11-2017 17:14,17,01,1st Week,11,Q4,2017
T017087,07-07-2014 12:05,12,07,1st Week,07,Q3,2014
T017088,28-01-2017 17:33,17,28,4th Week,01,Q1,2017
T017089,15-04-2017 02:11,02,15,3rd Week,04,Q2,2017
T017090,03-10-2019 03:19,03,03,1st Week,10,Q4,2019
T017091,06-01-2018 15:49,15,06,1st Week,01,Q1,2018
T017092,19-04-2018 22:57,22,19,3rd Week,04,Q2,2018
T017093,15-07-2018 03:02,03,15,3rd Week,07,Q3,2018
T017094,13-07-2019 15:34,15,13,2nd Week,07,Q3,2019
T017095,22-08-2019 17:16,17,22,4th Week,08,Q3,2019
T017096,25-02-2020 05:38,05,25,4th Week,02,Q1,2020
T017097,31-08-2016 16:29,16,31,4th Week,08,Q3,2016
T017098,13-08-2020 22:01,22,13,2nd Week,08,Q3,2020
T017099,22-07-2016 13:16,13,22,4th Week,07,Q3,2016
T017100,13-11-2018 22:49,22,13,2nd Week,11,Q4,2018
T017101,29-04-2018 15:15,15,29,4th Week,04,Q2,2018
T017102,03-08-2016 12:11,12,03,1st Week,08,Q3,2016
T017103,05-10-2014 11:07,11,05,1st Week,10,Q4,2014
T017104,16-01-2019 01:41,01,16,3rd Week,01,Q1,2019
T017105,06-09-2015 11:12,11,06,1st Week,09,Q3,2015
T017106,20-10-2018 01:54,01,20,3rd Week,10,Q4,2018
T017107,21-04-2018 03:01,03,21,3rd Week,04,Q2,2018
T017108,28-01-2016 01:06,01,28,4th Week,01,Q1,2016
T017109,20-08-2015 09:14,09,20,3rd Week,08,Q3,2015
T017110,16-11-2020 06:47,06,16,3rd Week,11,Q4,2020
T017111,26-02-2015 05:10,05,26,4th Week,02,Q1,2015
T017112,06-10-2018 11:33,11,06,1st Week,10,Q4,2018
T017113,05-01-2016 16:52,16,05,1st Week,01,Q1,2016
T017114,12-06-2018 02:52,02,12,2nd Week,06,Q2,2018
T017115,16-09-2020 12:59,12,16,3rd Week,09,Q3,2020
T017116,11-02-2017 06:20,06,11,2nd Week,02,Q1,2017
T017117,16-05-2018 06:16,06,16,3rd Week,05,Q2,2018
T017118,06-05-2015 20:19,20,06,1st Week,05,Q2,2015
T017119,19-11-2017 02:38,02,19,3rd Week,11,Q4,2017
T017120,17-02-2020 23:59,23,17,3rd Week,02,Q1,2020
T017121,26-04-2020 05:02,05,26,4th Week,04,Q2,2020
T017122,20-01-2021 05:29,05,20,3rd Week,01,Q1,2021
T017123,18-12-2016 07:57,07,18,3rd Week,12,Q4,2016
T017124,12-02-2017 09:42,09,12,2nd Week,02,Q1,2017
T017125,07-01-2017 02:33,02,07,1st Week,01,Q1,2017
T017126,08-12-2019 06:35,06,08,2nd Week,12,Q4,2019
T017127,29-06-2014 10:13,10,29,4th Week,06,Q2,2014
T017128,05-10-2017 03:08,03,05,1st Week,10,Q4,2017
T017129,27-10-2019 21:07,21,27,4th Week,10,Q4,2019
T017130,15-01-2019 00:32,00,15,3rd Week,01,Q1,2019
T017131,07-05-2016 11:47,11,07,1st Week,05,Q2,2016
T017132,18-09-2015 17:43,17,18,3rd Week,09,Q3,2015
T017133,05-09-2020 05:14,05,05,1st Week,09,Q3,2020
T017134,15-09-2020 09:58,09,15,3rd Week,09,Q3,2020
T017135,29-09-2015 09:21,09,29,4th Week,09,Q3,2015
T017136,22-05-2015 23:02,23,22,4th Week,05,Q2,2015
T017137,10-06-2017 07:54,07,10,2nd Week,06,Q2,2017
T017138,10-05-2018 11:30,11,10,2nd Week,05,Q2,2018
T017139,30-07-2019 06:06,06,30,4th Week,07,Q3,2019
T017140,22-05-2016 18:56,18,22,4th Week,05,Q2,2016
T017141,19-10-2020 14:10,14,19,3rd Week,10,Q4,2020
T017142,12-06-2015 19:44,19,12,2nd Week,06,Q2,2015
T017143,10-12-2019 10:29,10,10,2nd Week,12,Q4,2019
T017144,01-01-2016 01:35,01,01,1st Week,01,Q1,2016
T017145,25-05-2015 08:24,08,25,4th Week,05,Q2,2015
T017146,26-09-2019 22:00,22,26,4th Week,09,Q3,2019
T017147,11-05-2020 14:25,14,11,2nd Week,05,Q2,2020
T017148,07-07-2020 10:51,10,07,1st Week,07,Q3,2020
T017149,09-06-2018 20:24,20,09,2nd Week,06,Q2,2018
T017150,30-11-2020 21:06,21,30,4th Week,11,Q4,2020
T017151,17-03-2018 09:34,09,17,3rd Week,03,Q1,2018
T017152,16-03-2015 04:24,04,16,3rd Week,03,Q1,2015
T017153,01-03-2018 06:27,06,01,1st Week,03,Q1,2018
T017154,16-03-2019 03:56,03,16,3rd Week,03,Q1,2019
T017155,03-11-2014 19:05,19,03,1st Week,11,Q4,2014
T017156,06-01-2016 10:06,10,06,1st Week,01,Q1,2016
T017157,09-05-2018 02:02,02,09,2nd Week,05,Q2,2018
T017158,24-04-2019 22:29,22,24,4th Week,04,Q2,2019
T017159,15-03-2015 02:26,02,15,3rd Week,03,Q1,2015
T017160,03-03-2019 18:54,18,03,1st Week,03,Q1,2019
T017161,23-03-2018 22:38,22,23,4th Week,03,Q1,2018
T017162,03-08-2017 00:29,00,03,1st Week,08,Q3,2017
T017163,07-03-2015 22:35,22,07,1st Week,03,Q1,2015
T017164,03-04-2018 19:07,19,03,1st Week,04,Q2,2018
T017165,25-09-2016 14:50,14,25,4th Week,09,Q3,2016
T017166,15-02-2019 19:14,19,15,3rd Week,02,Q1,2019
T017167,04-08-2019 08:05,08,04,1st Week,08,Q3,2019
T017168,06-04-2020 21:58,21,06,1st Week,04,Q2,2020
T017169,13-08-2015 20:43,20,13,2nd Week,08,Q3,2015
T017170,25-06-2019 06:22,06,25,4th Week,06,Q2,2019
T017171,22-03-2018 15:10,15,22,4th Week,03,Q1,2018
T017172,09-03-2015 18:53,18,09,2nd Week,03,Q1,2015
T017173,05-09-2015 11:14,11,05,1st Week,09,Q3,2015
T017174,13-12-2018 15:18,15,13,2nd Week,12,Q4,2018
T017175,17-01-2020 20:33,20,17,3rd Week,01,Q1,2020
T017176,16-11-2016 19:00,19,16,3rd Week,11,Q4,2016
T017177,04-06-2020 00:54,00,04,1st Week,06,Q2,2020
T017178,13-02-2018 21:54,21,13,2nd Week,02,Q1,2018
T017179,30-05-2014 07:00,07,30,4th Week,05,Q2,2014
T017180,25-11-2020 16:02,16,25,4th Week,11,Q4,2020
T017181,22-10-2019 13:45,13,22,4th Week,10,Q4,2019
T017182,06-05-2016 00:13,00,06,1st Week,05,Q2,2016
T017183,12-11-2015 01:28,01,12,2nd Week,11,Q4,2015
T017184,27-01-2015 07:25,07,27,4th Week,01,Q1,2015
T017185,27-04-2014 19:02,19,27,4th Week,04,Q2,2014
T017186,08-12-2018 06:55,06,08,2nd Week,12,Q4,2018
T017187,13-09-2017 21:45,21,13,2nd Week,09,Q3,2017
T017188,26-05-2020 18:15,18,26,4th Week,05,Q2,2020
T017189,07-03-2017 15:47,15,07,1st Week,03,Q1,2017
T017190,07-06-2015 19:53,19,07,1st Week,06,Q2,2015
T017191,16-11-2015 23:12,23,16,3rd Week,11,Q4,2015
T017192,09-12-2019 11:10,11,09,2nd Week,12,Q4,2019
T017193,01-10-2017 17:15,17,01,1st Week,10,Q4,2017
T017194,20-05-2016 18:17,18,20,3rd Week,05,Q2,2016
T017195,13-03-2019 14:52,14,13,2nd Week,03,Q1,2019
T017196,20-08-2015 08:02,08,20,3rd Week,08,Q3,2015
T017197,08-10-2014 07:25,07,08,2nd Week,10,Q4,2014
T017198,12-10-2016 15:50,15,12,2nd Week,10,Q4,2016
T017199,20-02-2017 03:10,03,20,3rd Week,02,Q1,2017
T017200,22-07-2016 04:37,04,22,4th Week,07,Q3,2016
T017201,23-11-2019 20:47,20,23,4th Week,11,Q4,2019
T017202,22-04-2016 16:17,16,22,4th Week,04,Q2,2016
T017203,19-11-2017 18:14,18,19,3rd Week,11,Q4,2017
T017204,21-08-2017 09:22,09,21,3rd Week,08,Q3,2017
T017205,13-06-2015 19:37,19,13,2nd Week,06,Q2,2015
T017206,24-06-2019 22:45,22,24,4th Week,06,Q2,2019
T017207,07-09-2018 07:10,07,07,1st Week,09,Q3,2018
T017208,04-05-2020 15:01,15,04,1st Week,05,Q2,2020
T017209,10-11-2017 04:20,04,10,2nd Week,11,Q4,2017
T017210,20-05-2017 11:26,11,20,3rd Week,05,Q2,2017
T017211,22-10-2020 08:11,08,22,4th Week,10,Q4,2020
T017212,29-01-2017 14:34,14,29,4th Week,01,Q1,2017
T017213,19-04-2020 15:59,15,19,3rd Week,04,Q2,2020
T017214,30-11-2017 04:25,04,30,4th Week,11,Q4,2017
T017215,01-04-2015 04:16,04,01,1st Week,04,Q2,2015
T017216,24-09-2016 20:43,20,24,4th Week,09,Q3,2016
T017217,19-10-2016 07:37,07,19,3rd Week,10,Q4,2016
T017218,23-08-2016 20:43,20,23,4th Week,08,Q3,2016
T017219,13-06-2019 11:49,11,13,2nd Week,06,Q2,2019
T017220,12-03-2020 21:19,21,12,2nd Week,03,Q1,2020
T017221,27-08-2014 01:14,01,27,4th Week,08,Q3,2014
T017222,04-01-2018 07:42,07,04,1st Week,01,Q1,2018
T017223,15-09-2017 15:09,15,15,3rd Week,09,Q3,2017
T017224,16-12-2018 22:38,22,16,3rd Week,12,Q4,2018
T017225,04-02-2016 04:48,04,04,1st Week,02,Q1,2016
T017226,22-06-2014 20:09,20,22,4th Week,06,Q2,2014
T017227,05-12-2017 17:41,17,05,1st Week,12,Q4,2017
T017228,19-02-2020 04:24,04,19,3rd Week,02,Q1,2020
T017229,29-11-2016 07:19,07,29,4th Week,11,Q4,2016
T017230,30-06-2015 00:35,00,30,4th Week,06,Q2,2015
T017231,17-09-2019 02:29,02,17,3rd Week,09,Q3,2019
T017232,05-06-2017 03:41,03,05,1st Week,06,Q2,2017
T017233,17-12-2017 19:03,19,17,3rd Week,12,Q4,2017
T017234,12-09-2014 13:22,13,12,2nd Week,09,Q3,2014
T017235,29-03-2020 14:49,14,29,4th Week,03,Q1,2020
T017236,04-02-2016 17:24,17,04,1st Week,02,Q1,2016
T017237,15-05-2018 01:42,01,15,3rd Week,05,Q2,2018
T017238,12-01-2015 21:19,21,12,2nd Week,01,Q1,2015
T017239,08-03-2018 18:43,18,08,2nd Week,03,Q1,2018
T017240,12-09-2017 19:51,19,12,2nd Week,09,Q3,2017
T017241,13-05-2019 18:34,18,13,2nd Week,05,Q2,2019
T017242,04-09-2015 11:32,11,04,1st Week,09,Q3,2015
T017243,09-09-2020 08:37,08,09,2nd Week,09,Q3,2020
T017244,19-07-2020 19:52,19,19,3rd Week,07,Q3,2020
T017245,05-03-2015 00:25,00,05,1st Week,03,Q1,2015
T017246,27-08-2018 09:22,09,27,4th Week,08,Q3,2018
T017247,15-10-2018 05:38,05,15,3rd Week,10,Q4,2018
T017248,12-04-2018 17:23,17,12,2nd Week,04,Q2,2018
T017249,22-06-2015 15:48,15,22,4th Week,06,Q2,2015
T017250,29-11-2020 06:28,06,29,4th Week,11,Q4,2020
T017251,22-11-2014 22:58,22,22,4th Week,11,Q4,2014
T017252,25-05-2016 04:37,04,25,4th Week,05,Q2,2016
T017253,08-02-2019 15:30,15,08,2nd Week,02,Q1,2019
T017254,15-03-2014 15:04,15,15,3rd Week,03,Q1,2014
T017255,27-07-2014 00:53,00,27,4th Week,07,Q3,2014
T017256,20-02-2015 07:23,07,20,3rd Week,02,Q1,2015
T017257,24-05-2020 00:53,00,24,4th Week,05,Q2,2020
T017258,14-06-2015 00:17,00,14,2nd Week,06,Q2,2015
T017259,15-08-2018 15:24,15,15,3rd Week,08,Q3,2018
T017260,07-02-2016 06:36,06,07,1st Week,02,Q1,2016
T017261,20-04-2016 05:01,05,20,3rd Week,04,Q2,2016
T017262,09-10-2015 01:03,01,09,2nd Week,10,Q4,2015
T017263,15-11-2020 08:00,08,15,3rd Week,11,Q4,2020
T017264,28-02-2019 20:39,20,28,4th Week,02,Q1,2019
T017265,03-02-2018 18:38,18,03,1st Week,02,Q1,2018
T017266,19-08-2018 00:51,00,19,3rd Week,08,Q3,2018
T017267,02-08-2015 10:36,10,02,1st Week,08,Q3,2015
T017268,01-06-2019 04:27,04,01,1st Week,06,Q2,2019
T017269,11-06-2019 17:55,17,11,2nd Week,06,Q2,2019
T017270,18-01-2016 00:28,00,18,3rd Week,01,Q1,2016
T017271,20-05-2016 01:15,01,20,3rd Week,05,Q2,2016
T017272,24-11-2018 06:53,06,24,4th Week,11,Q4,2018
T017273,27-05-2020 01:10,01,27,4th Week,05,Q2,2020
T017274,09-05-2019 09:49,09,09,2nd Week,05,Q2,2019
T017275,26-07-2020 09:26,09,26,4th Week,07,Q3,2020
T017276,06-12-2015 19:00,19,06,1st Week,12,Q4,2015
T017277,17-04-2017 09:17,09,17,3rd Week,04,Q2,2017
T017278,23-03-2017 02:27,02,23,4th Week,03,Q1,2017
T017279,03-03-2018 21:36,21,03,1st Week,03,Q1,2018
T017280,19-04-2019 23:24,23,19,3rd Week,04,Q2,2019
T017281,19-07-2020 12:31,12,19,3rd Week,07,Q3,2020
T017282,09-12-2018 09:15,09,09,2nd Week,12,Q4,2018
T017283,20-08-2016 18:13,18,20,3rd Week,08,Q3,2016
T017284,15-04-2014 21:19,21,15,3rd Week,04,Q2,2014
T017285,13-07-2018 03:46,03,13,2nd Week,07,Q3,2018
T017286,09-05-2014 07:24,07,09,2nd Week,05,Q2,2014
T017287,22-06-2017 08:30,08,22,4th Week,06,Q2,2017
T017288,10-12-2014 13:35,13,10,2nd Week,12,Q4,2014
T017289,18-04-2014 01:50,01,18,3rd Week,04,Q2,2014
T017290,13-09-2015 23:03,23,13,2nd Week,09,Q3,2015
T017291,26-05-2015 01:51,01,26,4th Week,05,Q2,2015
T017292,09-03-2020 00:44,00,09,2nd Week,03,Q1,2020
T017293,04-09-2015 18:49,18,04,1st Week,09,Q3,2015
T017294,09-06-2017 03:44,03,09,2nd Week,06,Q2,2017
T017295,22-11-2019 17:34,17,22,4th Week,11,Q4,2019
T017296,10-07-2014 14:02,14,10,2nd Week,07,Q3,2014
T017297,30-09-2016 05:49,05,30,4th Week,09,Q3,2016
T017298,24-01-2019 03:16,03,24,4th Week,01,Q1,2019
T017299,03-05-2015 17:03,17,03,1st Week,05,Q2,2015
T017300,30-10-2020 23:02,23,30,4th Week,10,Q4,2020
T017301,09-01-2015 06:28,06,09,2nd Week,01,Q1,2015
T017302,29-03-2016 08:04,08,29,4th Week,03,Q1,2016
T017303,08-11-2014 13:53,13,08,2nd Week,11,Q4,2014
T017304,16-04-2018 05:15,05,16,3rd Week,04,Q2,2018
T017305,26-12-2016 13:47,13,26,4th Week,12,Q4,2016
T017306,08-06-2020 13:06,13,08,2nd Week,06,Q2,2020
T017307,22-04-2015 19:06,19,22,4th Week,04,Q2,2015
T017308,16-10-2020 11:32,11,16,3rd Week,10,Q4,2020
T017309,23-05-2014 09:07,09,23,4th Week,05,Q2,2014
T017310,29-11-2015 03:15,03,29,4th Week,11,Q4,2015
T017311,26-05-2014 00:23,00,26,4th Week,05,Q2,2014
T017312,19-01-2018 23:47,23,19,3rd Week,01,Q1,2018
T017313,19-05-2019 01:08,01,19,3rd Week,05,Q2,2019
T017314,19-05-2015 19:29,19,19,3rd Week,05,Q2,2015
T017315,01-11-2015 07:01,07,01,1st Week,11,Q4,2015
T017316,27-04-2018 12:39,12,27,4th Week,04,Q2,2018
T017317,06-04-2020 00:25,00,06,1st Week,04,Q2,2020
T017318,07-12-2019 04:03,04,07,1st Week,12,Q4,2019
T017319,19-04-2016 18:22,18,19,3rd Week,04,Q2,2016
T017320,13-12-2016 21:51,21,13,2nd Week,12,Q4,2016
T017321,19-06-2018 08:11,08,19,3rd Week,06,Q2,2018
T017322,30-07-2016 00:37,00,30,4th Week,07,Q3,2016
T017323,04-12-2016 05:10,05,04,1st Week,12,Q4,2016
T017324,05-12-2020 20:51,20,05,1st Week,12,Q4,2020
T017325,29-03-2019 02:25,02,29,4th Week,03,Q1,2019
T017326,25-11-2015 11:55,11,25,4th Week,11,Q4,2015
T017327,04-05-2020 06:27,06,04,1st Week,05,Q2,2020
T017328,01-03-2017 02:47,02,01,1st Week,03,Q1,2017
T017329,20-06-2014 09:56,09,20,3rd Week,06,Q2,2014
T017330,11-02-2018 14:45,14,11,2nd Week,02,Q1,2018
T017331,01-11-2018 22:56,22,01,1st Week,11,Q4,2018
T017332,25-08-2017 01:00,01,25,4th Week,08,Q3,2017
T017333,15-11-2014 22:12,22,15,3rd Week,11,Q4,2014
T017334,26-07-2014 09:17,09,26,4th Week,07,Q3,2014
T017335,21-07-2020 15:56,15,21,3rd Week,07,Q3,2020
T017336,10-03-2016 08:19,08,10,2nd Week,03,Q1,2016
T017337,20-09-2015 10:17,10,20,3rd Week,09,Q3,2015
T017338,29-08-2018 18:14,18,29,4th Week,08,Q3,2018
T017339,24-09-2014 00:05,00,24,4th Week,09,Q3,2014
T017340,07-05-2015 21:52,21,07,1st Week,05,Q2,2015
T017341,16-05-2014 02:26,02,16,3rd Week,05,Q2,2014
T017342,26-09-2017 20:15,20,26,4th Week,09,Q3,2017
T017343,22-04-2017 16:50,16,22,4th Week,04,Q2,2017
T017344,15-01-2016 02:20,02,15,3rd Week,01,Q1,2016
T017345,15-09-2018 23:07,23,15,3rd Week,09,Q3,2018
T017346,22-02-2016 07:01,07,22,4th Week,02,Q1,2016
T017347,18-09-2018 07:35,07,18,3rd Week,09,Q3,2018
T017348,15-05-2019 12:44,12,15,3rd Week,05,Q2,2019
T017349,20-04-2014 20:08,20,20,3rd Week,04,Q2,2014
T017350,17-07-2016 00:40,00,17,3rd Week,07,Q3,2016
T017351,24-06-2018 03:17,03,24,4th Week,06,Q2,2018
T017352,05-04-2019 06:31,06,05,1st Week,04,Q2,2019
T017353,27-08-2017 11:36,11,27,4th Week,08,Q3,2017
T017354,23-02-2016 18:08,18,23,4th Week,02,Q1,2016
T017355,08-11-2014 10:43,10,08,2nd Week,11,Q4,2014
T017356,01-06-2017 18:05,18,01,1st Week,06,Q2,2017
T017357,22-10-2017 03:54,03,22,4th Week,10,Q4,2017
T017358,19-02-2020 02:30,02,19,3rd Week,02,Q1,2020
T017359,03-01-2015 23:06,23,03,1st Week,01,Q1,2015
T017360,19-11-2017 07:40,07,19,3rd Week,11,Q4,2017
T017361,27-09-2016 16:23,16,27,4th Week,09,Q3,2016
T017362,26-11-2014 00:44,00,26,4th Week,11,Q4,2014
T017363,22-10-2016 22:03,22,22,4th Week,10,Q4,2016
T017364,21-10-2019 20:03,20,21,3rd Week,10,Q4,2019
T017365,13-01-2020 18:13,18,13,2nd Week,01,Q1,2020
T017366,29-05-2020 06:01,06,29,4th Week,05,Q2,2020
T017367,27-10-2014 12:55,12,27,4th Week,10,Q4,2014
T017368,17-05-2015 23:02,23,17,3rd Week,05,Q2,2015
T017369,11-07-2018 14:16,14,11,2nd Week,07,Q3,2018
T017370,11-04-2019 23:55,23,11,2nd Week,04,Q2,2019
T017371,06-02-2014 20:41,20,06,1st Week,02,Q1,2014
T017372,18-08-2015 13:47,13,18,3rd Week,08,Q3,2015
T017373,07-11-2018 15:21,15,07,1st Week,11,Q4,2018
T017374,01-02-2020 05:06,05,01,1st Week,02,Q1,2020
T017375,12-07-2020 07:22,07,12,2nd Week,07,Q3,2020
T017376,25-04-2014 19:02,19,25,4th Week,04,Q2,2014
T017377,05-02-2016 01:16,01,05,1st Week,02,Q1,2016
T017378,04-10-2014 00:55,00,04,1st Week,10,Q4,2014
T017379,12-09-2018 16:03,16,12,2nd Week,09,Q3,2018
T017380,30-07-2016 21:51,21,30,4th Week,07,Q3,2016
T017381,18-01-2016 12:31,12,18,3rd Week,01,Q1,2016
T017382,15-01-2018 01:05,01,15,3rd Week,01,Q1,2018
T017383,02-06-2020 11:22,11,02,1st Week,06,Q2,2020
T017384,08-08-2016 07:32,07,08,2nd Week,08,Q3,2016
T017385,21-10-2016 16:00,16,21,3rd Week,10,Q4,2016
T017386,29-09-2020 18:29,18,29,4th Week,09,Q3,2020
T017387,02-05-2018 04:30,04,02,1st Week,05,Q2,2018
T017388,27-07-2016 14:48,14,27,4th Week,07,Q3,2016
T017389,04-09-2015 22:00,22,04,1st Week,09,Q3,2015
T017390,21-11-2016 04:31,04,21,3rd Week,11,Q4,2016
T017391,31-08-2015 05:48,05,31,4th Week,08,Q3,2015
T017392,05-04-2014 05:17,05,05,1st Week,04,Q2,2014
T017393,31-10-2016 10:41,10,31,4th Week,10,Q4,2016
T017394,30-11-2014 20:54,20,30,4th Week,11,Q4,2014
T017395,08-09-2015 23:42,23,08,2nd Week,09,Q3,2015
T017396,17-01-2015 15:47,15,17,3rd Week,01,Q1,2015
T017397,04-09-2019 01:15,01,04,1st Week,09,Q3,2019
T017398,07-07-2015 15:19,15,07,1st Week,07,Q3,2015
T017399,25-11-2020 21:08,21,25,4th Week,11,Q4,2020
T017400,03-12-2015 07:30,07,03,1st Week,12,Q4,2015
T017401,27-05-2017 06:07,06,27,4th Week,05,Q2,2017
T017402,21-01-2014 05:46,05,21,3rd Week,01,Q1,2014
T017403,27-07-2014 10:11,10,27,4th Week,07,Q3,2014
T017404,18-06-2016 13:17,13,18,3rd Week,06,Q2,2016
T017405,13-04-2014 04:17,04,13,2nd Week,04,Q2,2014
T017406,10-08-2017 18:49,18,10,2nd Week,08,Q3,2017
T017407,04-09-2018 19:11,19,04,1st Week,09,Q3,2018
T017408,17-06-2017 01:10,01,17,3rd Week,06,Q2,2017
T017409,02-07-2015 15:18,15,02,1st Week,07,Q3,2015
T017410,19-04-2018 10:17,10,19,3rd Week,04,Q2,2018
T017411,22-11-2018 09:14,09,22,4th Week,11,Q4,2018
T017412,06-03-2016 11:47,11,06,1st Week,03,Q1,2016
T017413,06-02-2018 17:00,17,06,1st Week,02,Q1,2018
T017414,04-12-2017 00:44,00,04,1st Week,12,Q4,2017
T017415,12-01-2018 05:12,05,12,2nd Week,01,Q1,2018
T017416,11-09-2019 18:18,18,11,2nd Week,09,Q3,2019
T017417,29-10-2019 08:14,08,29,4th Week,10,Q4,2019
T017418,25-02-2014 10:31,10,25,4th Week,02,Q1,2014
T017419,18-06-2015 19:36,19,18,3rd Week,06,Q2,2015
T017420,01-09-2020 02:22,02,01,1st Week,09,Q3,2020
T017421,06-12-2014 10:40,10,06,1st Week,12,Q4,2014
T017422,27-09-2014 21:23,21,27,4th Week,09,Q3,2014
T017423,26-03-2015 23:47,23,26,4th Week,03,Q1,2015
T017424,04-04-2020 14:11,14,04,1st Week,04,Q2,2020
T017425,07-08-2015 10:23,10,07,1st Week,08,Q3,2015
T017426,19-02-2018 11:40,11,19,3rd Week,02,Q1,2018
T017427,16-06-2017 15:35,15,16,3rd Week,06,Q2,2017
T017428,22-07-2019 14:34,14,22,4th Week,07,Q3,2019
T017429,11-06-2018 14:00,14,11,2nd Week,06,Q2,2018
T017430,15-04-2014 08:30,08,15,3rd Week,04,Q2,2014
T017431,23-07-2015 19:49,19,23,4th Week,07,Q3,2015
